,id,name,address,location,typecode,type
15941,B000A80VHM,北京市东四中医医院,东四六条甲62,"116.419713,39.92986",90100,医疗保健服务;综合医院;综合医院
15942,B000A81FJC,东城区妇幼保健院,交道口南大街136号(近板厂胡同),"116.408916,39.934713",90209,医疗保健服务;专科医院;妇科医院
15943,B000A84EHI,北京京科银康中医院,育芳园东里2号楼.,"116.32334,39.8495",90200,医疗保健服务;专科医院;专科医院
15944,B000A7QG7E,天竺卫生院,府前一街27号,"116.575024,40.062338",90102,医疗保健服务;综合医院;卫生院
15945,B000A8UMY0,平安医院,赵登禹路169号(平安大道),"116.367853,39.934656",90100,医疗保健服务;综合医院;综合医院
15946,B000A7AA66,北京协和医院体检中心,帅府园1号,"116.417345,39.913249",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15947,B000A87C55,北京积水潭医院回龙观院区,回龙观龙禧二街附近,"116.323225,40.086723",90101,医疗保健服务;综合医院;三级甲等医院
15948,B000A45A34,北京市回民医院,右安门内大街11号,"116.362801,39.882113",90101,医疗保健服务;综合医院;三级甲等医院
15949,B000A845NT,首都医科大学附属北京朝阳医院,工人体育场南路8号,"116.453397,39.925878",90101,医疗保健服务;综合医院;三级甲等医院
15950,B000A24092,首都医科大学附属北京中医医院,美术馆后街23号,"116.407913,39.931876",90101,医疗保健服务;综合医院;三级甲等医院
15951,B000A88E9T,北京中医药大学第三附属医院,安定门外小关街51号,"116.409215,39.978393",90101,医疗保健服务;综合医院;三级甲等医院
15952,B000A7ZVF7,北京叶子整形美容医院,高碑店5号,"116.521434,39.913992",90201,医疗保健服务;专科医院;整形美容
15953,B0FFGSE0H0,爱美整形,东教场胡同新街口西里一区1号楼8号,"116.369842,39.946506",90201,医疗保健服务;专科医院;整形美容
15954,B000A83N5I,北京首儿李桥儿童医院,李天路李桥段5号(李天桥西侧),"116.659924,40.038523",90200,医疗保健服务;专科医院;专科医院
15955,B000A8W5A8,解放军总医院第五医学中心南院,东大街8号,"116.295692,39.862096",90101,医疗保健服务;综合医院;三级甲等医院
15956,B000A7CDT1,展览路医院,桃柳园西巷16号,"116.349001,39.937409",90100,医疗保健服务;综合医院;综合医院
15957,B000A7BPEZ,同仁堂大栅栏旗舰店,大栅栏街24号,"116.396302,39.895801",90601,医疗保健服务;医药保健销售店;药房
15958,B000A84DVL,北京市东四妇产医院,交道口南大街136号,"116.409286,39.934926",90209,医疗保健服务;专科医院;妇科医院
15959,B000A7CBPW,北京大学口腔医院第二门诊部,安立路66号安立写字楼A座2层、5层,"116.408344,40.004092",90202,医疗保健服务;专科医院;口腔医院
15960,B000A47089,厂桥医院,太平仓胡同14号,"116.375075,39.931367",90100,医疗保健服务;综合医院;综合医院
15961,B000A7BPY8,门头沟区中医医院,新桥南大街3号,"116.104977,39.934412",90100,医疗保健服务;综合医院;综合医院
15962,B000A43BEE,北京伟达中医肿瘤医院,官庄路100号,"116.508074,39.876056",90207,医疗保健服务;专科医院;肿瘤医院
15963,B000AB9BQT,昌平区妇幼保健院,北环路1号,"116.239955,40.230429",90200,医疗保健服务;专科医院;专科医院
15964,B000A81KOL,北京京通医院,玉带河东街6号,"116.687399,39.901436",90100,医疗保健服务;综合医院;综合医院
15965,B000A812ON,北京中医药大学国医堂中医门诊部,北三环东路11号(近和平东桥),"116.428586,39.970050",90300,医疗保健服务;诊所;诊所
15966,B000A07F9E,密云区中医医院,鼓楼街道新中街39号(世纪家园对面),"116.850561,40.379974",90100,医疗保健服务;综合医院;综合医院
15967,B000A388CB,北京丰台广济中西医结合医院,丰台东路169号,"116.330108,39.847618",90100,医疗保健服务;综合医院;综合医院
15968,B0FFGYXAVT,北京中诺口腔医院(总院),方庄镇南三环东路辅路芳星园三区18号,"116.436922,39.859250",90202,医疗保健服务;专科医院;口腔医院
15969,B000A7I0XV,北京京煤集团总医院,黑山大街18号,"116.097258,39.939461",90100,医疗保健服务;综合医院;综合医院
15970,B000A17F20,北京济仁中医骨病医院,东直门外察慈小区7号楼,"116.440541,39.943232",90206,医疗保健服务;专科医院;骨科医院
15971,B000A7Z185,北京大学第一医院妇产儿童医院,西安门大街1号,"116.382055,39.923455",90200,医疗保健服务;专科医院;专科医院
15972,B000A7Z17U,北京前海股骨头医院,地安门西大街丙28号,"116.384867,39.932834",90206,医疗保健服务;专科医院;骨科医院
15973,B000A85HIO,同仁整形美容,崇文门内大街8号北京同仁医院东区,"116.419145,39.903079",90201,医疗保健服务;专科医院;整形美容
15974,B000A789E4,北京中仁中医医院,学院南路1号,"116.360541,39.958233",90200,医疗保健服务;专科医院;专科医院
15975,B000A7R1FG,北京医院-体检中心,大华路1号北京医院,"116.415977,39.902375",90101,医疗保健服务;综合医院;三级甲等医院
15976,B000A9V4QT,英煌医疗美容,西绒线胡同26-3号,"116.376680,39.903744",90201,医疗保健服务;专科医院;整形美容
15977,B000A8U4EA,北京京师中医医院,农展馆南路团结湖北三条甲4号东院,"116.469248,39.932689",90100,医疗保健服务;综合医院;综合医院
15978,B000A81CD1,首都医科大学三博脑科医院,香山一棵松50号,"116.208002,39.992258",90208,医疗保健服务;专科医院;脑科医院
15979,B000A85I42,北京大学第三医院生殖医学中心,花园北路49号,"116.355309,39.981909",90200,医疗保健服务;专科医院;专科医院
15980,B000A87FZ8,北京丽都医疗美容医院,慧忠北里103号洛克时代中心,"116.407255,40.001368",90201,医疗保健服务;专科医院;整形美容
15981,B000A8WANO,慈铭体检慈云寺门诊部,八里庄西里99号住邦2000商务楼2号楼西配楼,"116.494736,39.915240",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15982,B000A84FJD,北京十里河医院,十里河桥东大羊坊路136号,"116.472631,39.858677",90100,医疗保健服务;综合医院;综合医院
15983,B0FFGH3OWH,爱康国宾(北京郡王府分院)(暂停营业),朝阳公园南路21号郡王府体育中心,"116.484884,39.936115",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15984,B0FFFLIQB6,北京口腔正畸中心,复康南里2附近,"116.402306,39.877625",90202,医疗保健服务;专科医院;口腔医院
15985,B0FFF5RB0F,北京地坛医院行政培训综合楼,京顺东街8北京地坛医院,"116.525955,40.024322",90101,医疗保健服务;综合医院;三级甲等医院
15986,B000A593AC,北京龙华医院,回龙观西大街龙冠大厦北侧,"116.316885,40.075601",90100,医疗保健服务;综合医院;综合医院
15987,B000A887F8,北京和美妇儿医院,北苑路小关北里甲2号,"116.409182,39.979631",90200,医疗保健服务;专科医院;专科医院
15988,B000A7KOY1,华信医院,酒仙桥一街坊6号,"116.495698,39.965931",90100,医疗保健服务;综合医院;综合医院
15989,B000A6D95B,北京大学第三医院延庆医院,东顺城街28号,"115.972486,40.463226",90100,医疗保健服务;综合医院;综合医院
15990,B000A07F27,北京市化工职业病防治院,香山一棵松50号,"116.208531,39.992801",90500,医疗保健服务;疾病预防机构;疾病预防
15991,B000A88E2W,三环肿瘤医院,十里河352号,"116.463562,39.857379",90207,医疗保健服务;专科医院;肿瘤医院
15992,B000A5441B,铁营医院,东铁匠横七条1号,"116.423119,39.85664",90100,医疗保健服务;综合医院;综合医院
15993,B0FFFL30DK,松乔体检(亦庄店),嘉创路5号新华联科技大厦3层(近嘉创二路),"116.559621,39.811426",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15994,B000A52165,北京工业大学校医院,北工大路平乐园100号,"116.482108,39.879071",90100,医疗保健服务;综合医院;综合医院
15995,B000A3A2E7,北京东大肛肠医院,东大桥路5号,"116.449379,39.921840",90200,医疗保健服务;专科医院;专科医院
15996,B0FFF9ZIPT,北京圣嘉新医疗美容医院,高粱桥斜街59号院6号楼,"116.345391,39.945422",90201,医疗保健服务;专科医院;整形美容
15997,B000A5CF85,高碑店社区卫生服务中心,高碑店乡高碑店村250号,"116.53566,39.906564",90102,医疗保健服务;综合医院;卫生院
15998,B000A81AUI,红星医院,瀛海镇中兴庄忠兴南路3号,"116.448259,39.771586",90100,医疗保健服务;综合医院;综合医院
15999,B000A8UEVF,北京侯丽萍风湿病中医医院,振兴路8号,"116.235523,40.206681",90100,医疗保健服务;综合医院;综合医院
16000,B0FFFZCF1I,首都医科大学第三临床医学院病理楼,工人体育场南路8号首都医科大学附属北京朝阳医院(西门)附近,"116.452369,39.926172",90101,医疗保健服务;综合医院;三级甲等医院
16001,B000A9Q51W,北京市海淀区疾病预防控制中心,西北旺镇二街5号,"116.263683,40.049436",90500,医疗保健服务;疾病预防机构;疾病预防
16002,B000A7BFQR,北京市东城区东外医院,东直门外察慈小区7号楼,"116.440438,39.943149",90100,医疗保健服务;综合医院;综合医院
16003,B0FFFAI06Z,中国中医科学院望京医院门诊楼,花家地街6号,"116.472441,39.982687",90101,医疗保健服务;综合医院;三级甲等医院
16004,B0FFFYKAEF,大兴区妇幼保健院,黄村镇兴丰大街三段56号,"116.33995,39.737033",90200,医疗保健服务;专科医院;专科医院
16005,B0FFFS3S0Q,北京积水潭医院教学楼,新街口东街31号院13号,"116.376733,39.944005",90101,医疗保健服务;综合医院;三级甲等医院
16006,B000A85VUA,黄村医院(芦花路),芦花路32号,"116.29226,39.782575",90100,医疗保健服务;综合医院;综合医院
16007,B000A863J5,房山区霞云岭乡庄户台村卫生室,京昆路与十霞路交叉口东150米,"115.637238,39.745509",90300,医疗保健服务;诊所;诊所
16008,B000A7ZR3Q,京美整形美容,通惠河北路环球快递对面,"116.48157,39.905087",90201,医疗保健服务;专科医院;整形美容
16009,B000A7OK3M,北京北亚骨科医院,昊天北大街20号,"116.164175,39.758667",90206,医疗保健服务;专科医院;骨科医院
16010,B000A0A5FB,北京市房山区中医医院,城关南大街151号,"115.982416,39.695981",90101,医疗保健服务;综合医院;三级甲等医院
16011,B0FFFZCGWR,北京朝阳医院门诊,工人体育场南路8号首都医科大学附属北京朝阳医院,"116.454494,39.925423",90101,医疗保健服务;综合医院;三级甲等医院
16012,B000A0C950,安达医院,育知东路龙腾苑三区16号楼,"116.333732,40.07645",90100,医疗保健服务;综合医院;综合医院
16013,B000A7BDAX,北京市疾病预防控制中心,和平里中街16号,"116.411486,39.956283",90500,医疗保健服务;疾病预防机构;疾病预防
16014,B000A7ONOT,北京市第一中西医结合医院(东坝院区),东坝乡东风大队二条,"116.553308,39.972813",90101,医疗保健服务;综合医院;三级甲等医院
16015,B000A7ZWQO,中国中医科学院眼科医院,鲁谷路33号,"116.230919,39.904787",90203,医疗保健服务;专科医院;眼科医院
16016,B000A81JC1,北京市鼓楼中医医院,豆腐池胡同13号,"116.397785,39.944278",90200,医疗保健服务;专科医院;专科医院
16017,B000AAALA0,慈铭体检(洋桥分院店),马家堡东路106号院D座4层,"116.387681,39.841394",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
16018,B0FFF0KA15,首都医科大学宣武医院综合四楼,长椿街45号,"116.362548,39.893021",90101,医疗保健服务;综合医院;三级甲等医院
16019,B000A9V608,首都医科大学宣武医院综合三楼,长椿街45号首都医科大学宣武医院内,"116.362151,39.892839",90101,医疗保健服务;综合医院;三级甲等医院
16020,B0FFH5YP0P,北京霍普医院,中关村生命科学园科学园路7号院2号楼,"116.272457,40.102465",90100,医疗保健服务;综合医院;综合医院
16021,B000A7HAJV,北京大学眼科中心,花园路街道花园北路49号北京大学,"116.361427,39.982507",90203,医疗保健服务;专科医院;眼科医院
16022,B000A80RBL,北京广仁中西医结合医院(南磨房路),劲松农光里112号楼南综合楼,"116.463473,39.883144",90100,医疗保健服务;综合医院;综合医院
16023,B000A80CJL,北京四季青医院,远大路32号(近远大西路),"116.27892,39.956178",90100,医疗保健服务;综合医院;综合医院
16024,B000A07F91,北京航天总医院,万源北路7号,"116.4197,39.80421",90100,医疗保健服务;综合医院;综合医院
16025,B000A7JNR1,北京天坛普华医院,天坛南里12号,"116.405275,39.875395",90200,医疗保健服务;专科医院;专科医院
16026,B000A88CGQ,首都医科大学附属北京胸科医院,北马厂97号,"116.652782,39.923908",90205,医疗保健服务;专科医院;胸科医院
16027,B000A4C70D,北京惠兰医院,望京北路18号,"116.473739,40.010953",90100,医疗保健服务;综合医院;综合医院
16028,B000A7E92N,北京市东城区妇幼保健院(南院区),法华南里25号,"116.425925,39.887348",90200,医疗保健服务;专科医院;专科医院
16029,B000A9V5SI,首都医科大学宣武医院综合5号楼,长椿街45号首都医科大学宣武医院内,"116.363045,39.890830",90101,医疗保健服务;综合医院;三级甲等医院
16030,B000A843Z9,北京市东城区第一人民医院,永定门外大街130号,"116.401276,39.864505",90100,医疗保健服务;综合医院;综合医院
16031,B000A7BD7I,北京五洲妇儿医院,西大望路24号(近广渠路),"116.476806,39.892022",90209,医疗保健服务;专科医院;妇科医院
16032,B0FFFAHPIO,中国中医科学院望京医院特色诊疗中心,望京中环南路6号,"116.473606,39.982533",90101,医疗保健服务;综合医院;三级甲等医院
16033,B000A4CEB5,东城区朝阳门社区卫生服务中心,东四南大街灯草胡同31号,"116.419266,39.921498",90102,医疗保健服务;综合医院;卫生院
16034,B000A8UIWV,冠美口腔(方庄店),方庄路紫芳园三区4号楼101室,"116.439994,39.862696",90300,医疗保健服务;诊所;诊所
16035,B0FFF0KEIC,首都医科大学宣武医院综合一楼,长椿街45号,"116.363145,39.891366",90101,医疗保健服务;综合医院;三级甲等医院
